"","cl1","cl2","cl3","cl4"
"GSTK1",0.000151608510284438,-0.00181851814685619,-0.00653306717499001,0.00119676047472296
"GSTM3",0.000471657205726361,0.0105959551626886,-0.00500660301323819,-0.00944069247474169
"GSTM4",6.13976626798008e-05,-0.0111063795453303,-0.00957233710950609,-0.00759867101723815
"GSTM5",-0.00103289783963202,0.00645074185688346,0.00358705343673587,0.00545210936707583
"GSTO1",0.00404010906006641,-0.00578223657940055,0.00673277013730613,-0.00706613197485833
"GSTP1",-0.000560332100783738,-0.00486598740361549,0.00305304716070031,-0.00660734736459128
"GSTT1",0.00222673164107731,-0.00398426558896901,-0.00116708827454865,-0.000822325524707303
"GSTT2B///GSTT2",0.00539562910542446,0.00116602945265274,0.00298609999979652,-0.00137404272497039
"GSTZ1",0.0046497714657219,-0.0168124296877474,-0.00670071879926793,0.000987441686661762
"GTDC1",-0.00172524274397697,0.00421128459173527,0.00264861322639531,-0.00260642655673022
"GTF2A1",0.00264708686198256,-0.00393609305497815,-0.00159025896292003,-0.00591023074865205
"GTF2A2",0.00343192026891889,-0.013922962989836,-0.000425481170897319,-0.0101150230553209
"GTF2B",0.00416489581514233,-0.00626732497785014,-0.00310967796264618,-0.00809066018978035
"GTF2E2",0.00384669027382531,-0.0138309001890405,0.00340809729564548,-0.00545666191330361
"GTF2F1",-0.00173881755576941,-0.00158947968414712,0.000631348085110234,-0.00309541710955915
"GTF2F2",-0.00826488864356091,0.00816752794600924,0.00606188744940975,-0.0168982705283814
"GTF2H1",-0.00604261015349031,0.000486260921261325,0.00660716786401652,-0.00811903763919421
"GTF2H5",0.000316084744729482,0.0004604428834213,0.00147519503438591,-0.0094676461230266
"GTF2I",-0.00112546310474517,0.00500237181547925,0.000107833877976726,0.000270829390947303
"GTF2IRD1",-0.011335823511319,0.0122200435649265,0.00455135585521394,-0.00966881255993332
"GTF3C1",-0.001147519705096,0.00246174887896576,0.0027938010978396,0.00206529338419971
"GTF3C3",-0.0025543598336786,0.00164261216715839,0.000134249665076519,-0.0123332986240913
"GTF3C4",-0.00277622437711115,-0.00234999990185316,0.00361983309744353,-0.00587335482073292
"GTF3C5",-0.0031901520552224,-0.00372651788539136,0.00348036135308109,-0.0108765223631871
"GTPBP1",-0.00167469199067693,-0.00350545738344268,-0.00029151414802726,0.00148995247680691
"GTPBP2",-0.00017526628320273,0.00141794092541304,0.000108390890751443,-0.0054592496356357
"GTPBP3",-0.00247240984020721,-0.000409107597870727,0.00290488565790511,-0.000517704497992118
"GTPBP4",-0.00393695511254349,-0.00382565150045448,0.00586782659317613,-0.0161134474943145
"GTPBP6",-0.00382275161307518,-0.00173290429626551,-0.00277322776415275,0.000381431366895712
"GTPBP8",-0.00144908919288607,-0.000996043792554297,0.00257308446349897,-0.00229431765025567
"GUCA2A",-0.00245830850865752,0.0194895455201871,-0.0300691599980997,0.00418972216063968
"GUCA2B",0.00319466546545007,0.00604940344968263,-0.0259670157619431,0.0106322721156163
"GUCY1A2",0.00226257601011601,0.00405405626663076,0.00195441708356176,-0.00209647603661196
"GUCY1B3",0.0155315766061331,0.0155670297475225,0.00516526204477745,-0.00698700294199515
"GUCY2C",-0.0170979991639818,0.01595019949256,-0.0382314717936449,-0.00134420618763268
"GUF1",-0.00189444595793817,-0.00714358492654656,-0.000259891586825747,-0.00955244249345602
"GUK1",0.00145777610146523,-0.00859909006109263,0.00191447903352814,-0.00337331951160629
"GULP1",0.0150384316948367,0.0127097938082198,0.0138650286753981,-0.00781475374380467
"GUSB",-0.00128447199309149,0.00177771267006758,-0.005057933074712,0.000265173536100491
"GUSBP3",-0.00292245026746271,0.00514442949550026,0.00823385600192288,0.0114010852120967
"GYG1",-0.000871617572113941,0.00246111002011315,0.000921749840585391,-0.00816961001742621
"GYG2",-0.010853013391994,0.00654110617541167,-0.000262307096909629,-0.0109886923721732
"GYPC",0.01379899605004,0.0056389780204946,-0.000877097175068222,0.00365707665924715
"GYS1",0.000315855832208324,-0.0052488696438041,0.000577254855435454,0.00163959747248203
"GZMB",-0.0011874829425904,-1.04373407063739e-05,0.0219317104999711,-0.024184615882934
"GZMH",0.0124644413214945,-0.0129682677058125,0.0113841294786442,-0.00229520417379782
"GZMK",0.0175223288191323,-0.00522293269217764,-0.00467126080347728,0.0013523764736577
"GZMM",-0.0015447934875481,-0.00663323156309122,0.00561029463627041,0.00532036120017257
"H1F0",-0.00342623476857794,0.00143386172349396,-0.00105538168374098,0.00365019320420221
"H1FX",0.00704523189322195,-0.00282977036766503,-0.00120781501504677,-0.000148497996633554
"H2AFJ",-0.00871990656830802,0.00997056479497748,-0.00339962598363918,-0.00888737449731556
"H2AFV",-0.00270884115947229,-0.000501373137293243,-0.00173532403511796,-0.00962745884103411
"H2AFX",-0.00518075463008522,-0.00971617761510107,0.0102318724213623,-0.00782556171995127
"H2AFY",-0.00344216298641361,-0.00130427778287947,0.000489050742398501,-0.00291304744335438
"H2AFY2",-0.00416152359827329,0.0146638867428301,-0.00520815032049829,-0.00228378820576267
"H2AFZ",9.54315402565675e-05,-0.00917277626226315,0.00128742691867511,-0.0110181558216393
"H3F3B",0.00268246859432726,0.00038380630926433,-0.00467427060456867,-0.00418879413039993
"H6PD",-0.0033335313886573,0.0024666582672737,0.000999964814304171,0.00324174794701322
"HAAO",-0.00220708388660751,-0.000989880369507342,0.00043839497130836,-0.00096472297837777
"HABP4",-0.00158576247946257,0.00704104114352901,0.00818217561143094,-0.00402005974931187
"HADH",-0.00520222539311608,-0.00246486504343967,-0.0135723066723711,-0.00434671678790727
"HADHA",-6.36617213113092e-05,-0.00153707622793953,-0.00967956509645604,-0.00592630446341589
"HADHB",0.0012216401690471,-0.00283191445516159,-0.00803407515992962,-0.00104030002148507
"HAGH",-0.00217685222049148,-0.00016518656346655,-0.00173445389198792,-0.0044871708783478
"HAL",0.00119572601271913,-0.00186490793153971,0.00136917967734417,0.00243454176670991
"HAND1",-0.00218389102484831,0.0115214911626556,0.0032834833123124,0.0048445358136508
"HAO2",-0.00377100682959677,0.00175752710998043,0.00259126425258935,0.00331985446461376
"HAP1",-0.0037270282144506,0.000133494212530306,0.00430574855680873,0.000389294413448846
"HAPLN1",0.00337921178275364,0.00336967742582875,-0.00276579715774552,-0.00524693654651553
"HAPLN2",-0.00106888880243013,0.00109647111969798,0.00684688685332504,0.00638780645040577
"HARS",-2.30141810663395e-05,-0.00538981009973059,0.00168965927112746,-0.00260777592936043
"HARS2",-0.00235939750409148,-0.00492897120080366,-0.000848718604758895,-0.00342808824044025
"HAS2",0.00237007964003399,0.0098457286563239,0.00763726452405497,-0.00953072636010581
"HAT1",0.00060127050933726,-0.00803536020021323,0.00249347132762728,-0.0192832401268804
"HAUS2",-0.0031096339984374,0.00454517996740033,0.00850927451233949,0.0104486251619421
"HAUS3",-0.000346562515514288,-0.00590396308350314,0.00627134620773438,-0.00828798443450761
"HAUS4",-0.00268453518983295,-0.00636656711059351,-0.00382650934523712,-0.0025980950938911
"HAUS6",-0.00422731824951504,-0.00285127814139528,0.00500225624279547,-0.0169224889246267
"HAX1",-0.00208571606122009,-0.00450139464597432,-0.00211776259789205,-0.00557021246457561
"HBB",0.0134891506420972,0.0054348478577869,-0.0225860487437467,-0.00972454495328791
"HBD",0.0025407688571154,0.0044269346970012,-0.00867436298766344,-0.00347807643436616
"HBE1",-0.00243240931152202,0.00425988116574086,0.00351203047445431,0.00406661978073844
"HBEGF",0.0013749701833184,0.00226332499463558,-0.0164989759898806,-0.00407823077932693
"HBP1",0.00308064957351591,0.00579239706605606,-0.00512208347017461,-0.00261738868822853
"HBS1L",-0.000130151120587434,-0.00594572423413522,0.00290775309014294,-0.0129468702350302
"HBXIP",0.000249586429327621,-0.00739374276745729,-0.00449425992945672,-0.00673014989177492
"HCCS",-0.00342970951773338,-0.0029442244747417,-0.00294479087896835,-0.0170856217784291
"HCFC1",-0.0017999242439526,-0.000638585930314775,0.00179043383833754,-0.00371348743190099
"HCFC1R1",0.00365539479458898,0.00111357078080907,0.00296150895900167,0.00780827037952824
"HCK",0.0194751877078186,-0.000918524237279593,0.000632915407577187,-0.00398910416956621
"HCN2",-0.0079266970534076,-0.00180978153895937,-0.00167461990683549,-0.0006488196577718
"HCN4",-0.00339308757759649,-0.00453486817877228,0.00085997068673152,0.000240168165188665
"HCP5",0.00270629060167948,-0.00720579119237648,-0.00162397862873397,-0.0041563782192982
"HCRT",-0.00363583055803014,0.00131213527465672,0.000694212001177013,0.00279079190752358
"HDAC1",-0.00197255173034792,-0.00716240290458534,-0.00286902398910313,-0.002188901810925
"HDAC11",-0.00351188864682656,0.00478838198557058,0.00139072104979682,0.00729662280377809
"HDAC2",-0.00451243096103125,0.000793124736090502,0.00540517882074065,-0.0125117680486784
"HDAC4",0.000335852246777324,0.00451970364369722,0.00171251345852506,-0.00285258607347477
"HDAC5",-0.00328534644895519,0.00867032597819899,0.00205590818574507,0.00146379056144618
"HDAC6",-0.00329130966614462,0.00607611936942175,0.00220142290351185,0.00490103368613431
"HDAC7",0.00120662879462976,0.00216776675988018,0.0100477262584804,0.00548191259878754
"HDAC9",0.00643921216858378,0.00775440976150961,0.00222975246241977,0.00318985446389694
"HDC",0.00624345089244426,0.00865168775905517,-0.00445276169794732,0.00334281029241669
"HDDC2",-0.00251067274587877,-0.00268484833359905,0.00428198546230542,-0.00671464025837665
"HDGF",-0.00506910566833062,-0.00215944424731554,0.00509500109128627,-0.004678308663518
"HDHD1",-0.00367475393743552,0.00149495400584452,-0.00321615956215016,-0.00701299357014383
"HDHD3",-0.00435352120523805,-0.00308394767040481,-0.0111432497210404,-0.00385365604356757
"HDLBP",0.000579935227881096,-0.00495497211346873,-0.00200169283761679,0.00302070172958792
"HEATR1",-0.00490392409696438,0.000380226894664305,0.00374356070968773,-0.00617682481776165
"HEATR2",-0.00695903681050725,0.00158176989578231,0.00525413653338898,-0.0076858060220532
"HEATR3",-0.00329956431443431,-0.00118832122151456,-0.000132000170707275,-0.0123738901627788
"HEATR6",0.000931017457042211,-0.00236654808945543,0.00699435751816486,0.00237089478311946
"HEATR8",-0.0017603083127586,0.00586717565599119,-0.00262253798405566,0.0143122530641695
"HEATR8///TTC4",-1.81701819250952e-06,-0.00572901303653225,0.00413895109771818,-0.00402373442097167
"HEBP1",0.00164034419276994,-4.59166461387423e-05,-0.00209325965106576,-0.00672366494024986
"HEBP2",-0.00191727299716559,-0.00138230863907032,-0.000528374619478755,-0.00498197849419594
"HECA",-0.00103816870294422,0.00716491946317559,-0.00278980481679839,-0.00273412656170883
"HECTD3",0.00185132962730476,-0.000567087795502988,-0.00621007978682885,0.00819288106486991
"HELLS",-0.00707613914359095,-0.00908075469813958,0.010949144696708,-0.0115274340989804
"HELZ",-0.00153475199216391,0.00686224112245557,-0.000101508012594536,-0.000173220867959207
"HEMK1",0.000625498097051873,-0.00119126380566442,-0.00451868121810989,-0.00312529172703105
"HEPH",-0.00592432185044908,0.00835833278742801,-0.0243222127180328,0.00182346486082488
"HERC1",0.00365219300833169,0.00316008251471784,-0.00356102131218704,-0.000841314036916221
"HERC2",-0.00291597578946529,0.00361140176906244,-0.000515488836470485,-0.00377271635409076
"HERC2P9",-0.0014004250295372,0.00388419610353824,0.00183888904525956,0.0016535256196476
"HERC3",-0.000436430984224195,0.00220210661781585,-0.00291313488255156,0.000581124189028701
"HERC4",-9.1730709522917e-05,-0.00056949751394603,-8.39986897651095e-05,-0.00758216805198775
"HERC5",0.00696364552763098,0.00601768302853777,0.0100318567678562,-0.00826175141528927
"HERC6",0.00851093789217098,-0.00781266823837952,0.00768596732300312,-0.000673390205523691
"HERPUD1",0.00750217695595068,-0.00326548815793511,-0.0101718636017584,-0.00293273111978793
"HES1",-0.00590917925308157,0.00192614123071529,-0.00970212099721451,0.00526280607421495
"HES2",-0.0039883138294574,0.00327652922614602,-0.00957783839808947,0.00690074703828898
"HEXA",0.00598666102309233,-0.00436382374527054,-0.00219421560798799,-0.000721807062287536
"HEXB",0.00213719195864377,0.000791470717063609,-0.00536845745468397,-0.0084447697020029
"HEY1",0.00520809009738971,0.00602905288504923,0.0067438344439188,0.00234003351357525
"HEY2",0.00472715722205881,0.0102412241351067,0.0064106142190473,-0.000560333332832412
"HEYL",0.00236906551476855,0.0114070024981412,-0.00249385570565856,0.00058979161293007
"HFE",0.00314708559204491,-0.00254387732685641,-0.000250253402598236,0.00337229397207351
"HGD",0.00637909714628076,-0.0144229627317603,-0.0191460950699166,0.00273165095513111
"HGF",0.000538255466220375,0.00907377696331479,-0.00492387410171265,0.00099104962102935
"HGFAC",0.00105855201773752,-0.00177508883101113,0.00703992322381984,0.00161337068758506
"HGS",-0.00275278134243302,-4.84223390181006e-05,0.00543194042886952,0.00129718210829987
"HHAT",-0.00024563704954897,0.00670997965055732,-0.00621242305344132,0.00824436160760959
"HHEX",0.008731835528382,-1.1117134276572e-05,-0.00130914066505852,-0.00100512050393369
"HHLA3",0.000617361276955547,-0.00499242122152699,0.00134648497230457,0.00402323450936483
"HIBCH",-0.00168928301073154,-0.00316238450563569,-0.00330903965258192,-0.00244536145529299
"HIC2",-0.00469993534252924,0.00337462326777631,0.00508022666968739,-0.00418210761415612
"HIF1A",0.0122854340558708,-0.00780510130016525,0.00185764802387832,0.000667987593160296
"HIF1AN",-0.00101861435533319,-0.00392840603918683,0.00620254335579055,-0.000119583581699918
"HIF3A",-0.00299406694085251,0.00495522857709794,0.00227229815974662,0.00277992625369073
"HIGD1A",-3.05466911045319e-06,-0.00663207739753315,-0.00890685145098245,-0.00538035866407554
"HINT1",-4.9504865498953e-05,-0.0049971160841084,-0.00332699386013431,-0.00816739917126788
"HIP1",0.00133288483027843,0.00970026699988096,0.0114222148291175,-0.00820011167087807
"HIP1R",-0.00441942534761557,-0.00692913496211794,-0.00583728703778071,0.00775583139939898
"HIPK1",0.00392832278695863,-0.0036392114123846,-0.00733845627916347,-0.00514831431861211
"HIPK1///OLFML3",0.0103782423538713,0.0201462822999455,-0.00610389991920731,-0.00733406164544735
"HIPK2",-0.000359212443403543,-0.000671261952731538,-0.0111227790365317,0.00500128654852008
"HIPK3",0.000450703311091485,-0.000212781089960887,-0.00124388905748123,-0.00795349070439402
"HIRIP3",0.00151048120057981,-0.00484141989924934,9.34488393958383e-06,-0.00435392100557211
"HIST1H1A",-0.00162910139489788,0.00106910246536199,-0.00125353185385221,0.000529282626411058
"HIST1H1B",0.00055433424286399,-0.00334127739683505,0.00612265046653745,-0.00235030010471544
"HIST1H1C",0.00673103270082453,-0.00956214304514102,-0.00464145381647656,-0.00157304846409576
"HIST1H1D",0.002029716100039,-0.00705650944508027,0.006112389828599,-0.00332707141311075
"HIST1H1E",-0.000881135267702356,-0.00761435742085668,0.0107068924481172,-0.00314804722654279
"HIST1H2AB",-0.00173019547812514,-0.00486272199453908,0.00275691087408069,-0.000336193835597152
"HIST1H2AC",0.00133517888961876,0.00267154765438131,-0.010846417516757,-0.00364529082899258
"HIST1H2AE",-0.00231168246120574,-0.000246690170243927,0.000783168349680945,-0.00621780775939148
"HIST1H2AG",-0.00263323044687719,-0.00104363103156873,-0.00267075604817207,-0.00970660769771654
"HIST1H2BC",0.003322733568277,-0.00851234631650111,-0.00214979372261598,-0.00434867215992675
"HIST1H2BD",0.00044201003492176,0.00220215587861932,-0.00845199013505133,-0.001724752615137
"HIST1H2BE",0.00135128372133951,-0.00352764389247131,-0.00560897939618658,-0.00895183925514874
"HIST1H2BF",-0.000208118608361327,-0.00154719810268705,-0.00122911673950595,-0.00407236438407943
"HIST1H2BG",-0.00189667989933,0.00392578170262205,0.00215530831618713,-0.00558208507836411
"HIST1H2BH",0.00199287677785481,-0.00471836639704858,-0.00403980822470414,-0.0080415927307505
"HIST1H2BK",-0.000742115134850134,-0.00236744667354685,-0.0108650351162165,-0.00319024165794066
"HIST1H2BL",-0.00247919309944511,0.0018257081350142,0.000689521513522896,0.00254573492610529
"HIST1H2BM",0.00130462020651323,-0.00272285952570922,0.0040574702934418,0.0021551497634779
"HIST1H2BO",-0.000769583740154154,-0.00118562807340898,0.00203030207183795,0.00104002469568901
"HIST1H3A",0.00454146334745439,-0.00560479057766743,0.00068291656565925,-0.00394252304950107
"HIST1H3B",0.000524955336118397,-0.00804576441204744,0.00287859158749134,-0.00395495117681974
"HIST1H3C",0.00115718950328947,-0.00803752681444765,0.000370865443634964,-0.00317313836016677
"HIST1H3D",0.00171471007463661,-0.00393762592987844,0.00565342734527338,-0.00299685702930084
"HIST1H3F",-0.00034463455398169,-0.0060406421916378,0.005888239873521,-0.00718534918859636
"HIST1H3G",0.00325471112987106,-0.00731234604755704,0.000294551557040697,-0.0117275348434605
"HIST1H3I",-0.000306732070097157,-0.00286074209586993,0.00376171183916913,-0.00075340955382532
"HIST1H3J",-0.00103946009957678,0.000417906754439255,0.00308364113270048,0.00355127424326323
"HIST1H4A",0.00134841134392647,-0.00244098566549052,0.00416576274570352,0.000827812976240811
"HIST1H4B",-0.000870961068638206,-0.00590078838091167,0.00515705336727982,-0.00297878153189968
"HIST1H4C",-0.00153313794276992,-0.00924651831249101,0.00412217081719782,-0.00645279504782093
"HIST1H4E",-0.00212991493583707,-0.00347690696159621,0.00685559273617875,-0.004069259854361
"HIST1H4H",-0.000623918425487489,-0.000384115703012778,-0.00100109805171003,0.00204235730629602
"HIST1H4I",-0.00173576693181538,-0.00336930472429217,-0.000776127019777919,0.000584275208968576
"HIST1H4J///HIST1H4K",-0.000995993962627791,-0.00126262946964359,0.00246175265304212,-0.00738796911019659
"HIST1H4L",-0.00129434856420325,-0.0057313586144896,0.00242144312996255,0.00123837823369042
"HIST2H2AA3///HIST2H2AA4",0.00610248040904649,-0.0110171359363854,0.00298450672527582,-0.00126361677154414
"HIST2H4A///HIST2H4B",0.00404029718961093,-0.00511262624114518,0.00208383632627747,-0.00603655608672567
"HIVEP1",2.16847948206318e-05,0.00298545177736236,-0.00635058876895041,-0.00823718319147147
"HIVEP2",0.00169831568434881,0.00198402559119446,0.00419138966973537,0.000947195379981029
"HIVEP3",0.00173601248946148,-0.00408549217944083,0.00274369404711261,0.00349514412651879
"HJURP",-0.00451991774345714,-0.0120809503419543,0.0123985519147852,-0.0111385047044875
"HK1",0.00634265416569245,-0.00530775234121372,-0.00388932822753363,0.00120112479086795
"HK2",0.000241867106783717,-0.0129885041022196,-0.0117382633219849,-0.000502470938859263
"HKDC1",-0.00852931117880159,-0.00153231907357368,0.00109259578816645,-0.0189826541892516
"HLA-A",0.00390709510505147,-0.000341180350689758,-0.00192684676353845,-0.000644247967604319
"HLA-C",0.00583908952575924,-0.00271613975447548,-0.00420247289909651,0.000246008009475662
"HLA-DMA",0.018481554023881,-0.0165938882206137,0.000526495588007771,0.0012661339840699
"HLA-DMB",0.0186740691734456,-0.0113462281251636,0.00263629489861548,-0.00178473324350992
"HLA-DOA",0.010731693254984,-0.00874275874748391,0.00249018297566416,0.000292394585812064
"HLA-DOB",0.0116469658331672,-0.00622984841540308,0.00689377990285175,0.00520325503972617
"HLA-DPA1",0.0254328252745204,-0.00823525227514613,-0.00385426010425825,-0.00329165193603943
"HLA-DPB1",0.0247458953781614,-0.0061287065250957,-0.00284878803254045,-0.00167167636710046
"HLA-DQA1",0.020308308629584,-0.0100216859988437,0.00237713915272716,0.000629631161407897
"HLA-DQB1",0.0194928486315554,-0.00947173105490231,0.00335234948197871,-0.00078563698808433
"HLA-DQB2",0.00582184419246963,-8.50268008744651e-05,0.000863676338774113,0.00488974847568742
"HLA-DRA",0.0297768410977494,-0.0115203986016516,-0.00953979334234998,-0.00962603811280894
"HLA-DRB1",0.0261836462878266,-0.00998475118777811,-0.00248471270397319,-0.00441045303668642
"HLA-DRB6",0.0173041503312603,-0.00533963630256432,0.00150396867273691,-0.00446137809054746
"HLA-E",0.00669041500823492,-0.00669686254228181,0.00010740345934111,0.000991228189694986
"HLA-G",0.00508000337663487,-0.00545976374202264,-0.00666898904708073,-0.00528124662671934
"HLF",-0.00195906694975246,0.0082111887612019,-0.00407050435609838,-0.00447071349962258
"HLTF",-0.00209859788813624,0.00375303344758435,-0.00655261426598704,-0.0073806401356018
"HLX",0.0127830341551145,0.00784064447895794,0.00368448856625203,-0.00246798207318925
"HMBOX1",-0.00143282430750883,0.00197406757087972,-0.00263723261499936,0.0102434432525698
"HMBS",-0.00247287689655522,-0.00702296009580556,0.00635754115181928,-0.00633235153135703
"HMG20A",0.000440830398051564,-0.00104396581451955,-0.00388731197514455,-0.00733758682969868
"HMG20B",0.00119957408131568,-0.00713695351970397,-0.00749041763279097,0.00631986221239931
"HMGA1",-0.00281428639468963,-0.0116394168127986,0.00811274721072637,-0.00773761002385674
"HMGA2",-0.00543903315330342,0.00128061222246516,0.010222662315349,-0.0149714111827939
"HMGB1P3///SP100",-0.000990070649926585,0.00122441719802895,0.00816379350516395,-0.00033493433101663
"HMGB2",-0.00454085932180382,-0.00959289022332155,0.00616218707417693,-0.00911370585673554
"HMGCL",0.00266334933708632,-0.00342663999133536,-0.0054355030453413,0.00160566545494658
"HMGCS1",-0.0024166253344584,-0.00980246976755189,-0.00141055901531205,-0.00641228969829603
"HMGCS2",-0.0198584233361115,0.0321479620890202,-0.0652895294778832,0.0133464331181459
"HMGN3",0.00345576830632,-0.00717692429495669,-0.00207709934551121,-0.000822832773471698
"HMGN4",0.000431213573254368,-0.00273839017282943,-0.000748159522170611,-0.00687857779498008
"HMGXB4",-0.00221895672857239,-0.00238057199586056,0.00509841243021148,0.00279651351341975
"HMHB1",-0.00156028680195767,-0.00222657016452382,0.0037103233426303,0.00097438074207932
"HMMR",-0.00544352286789687,-0.0146494110022265,0.00425362979203709,-0.0191140983772242
"HMOX1",0.01371409432813,-0.00450023873232815,0.000816855133253948,-0.00358234774018599
"HN1",-0.00129574979634782,-0.00935750250490383,0.00128236987665482,-0.0126589004990808
"HN1L",-0.00384287628976872,-0.00457596822325918,0.000935414861010843,-0.00665084017263014
"HNF1A",-0.00710587566710706,-0.00164735019882852,0.00456684061600693,-3.37808099757691e-05
"HNF1B",-0.00690930947271855,0.00467342563569462,-0.00910577017572652,0.00996713845107177
"HNF4A",-0.00917849782647682,-0.000354166861650391,0.00408528880861041,-0.00190938579685597
"HNF4G",-0.000838687733765978,-0.00399030917210872,-0.0088136860914231,-0.0142078184631466
"HNMT",-0.00368418106046514,0.0111142525994204,-0.00967574811844971,-0.0089183255207134
"HNRNPA0",-0.000202376710157507,2.51054362097187e-05,-0.00651649714862283,-0.00996514745305408
"HNRNPA1",-0.00145121123492833,-0.00263633820220984,0.00196101509965318,-0.000582906272535297
"HNRNPA2B1",-0.00345743137116385,-0.00341449983547768,0.00436368074680174,-0.00647096600910749
"HNRNPA3",-0.00110953484342781,-0.0023095565697654,0.000541979657733577,-0.00671253184037074
"HNRNPAB",-0.00356804959155542,-0.00636576376965295,-0.00345103801878667,-0.00619407629190587
"HNRNPC",-0.000402724616656294,-0.00849602375658562,-0.000115776327596548,-0.0047466644766026
"HNRNPD",-0.00345635387351955,-0.00578370564245652,0.0045703395308752,-0.00460472642406974
"HNRNPF",-0.00226792974145441,-0.012254200657061,-0.00233376299800918,-0.0140765623167426
"HNRNPH1",-6.3471158471969e-05,-0.00503561830181358,0.000827442949330813,-0.00131870686154778
"HNRNPH2",-0.000394936389461315,0.000281587401547003,0.00151941898512261,-0.00931448987781829
"HNRNPH3",-0.00368667187784026,0.00341010901420287,-0.00306053458697647,-0.00304974629209058
"HNRNPM",0.000562094357643403,-0.00336623184269158,0.000129548529722548,-0.0105512690936691
"HNRNPR",0.000314473522931477,-0.00319747862377535,0.00240249089031682,-0.00875028208661415
"HNRNPU",-0.00364117656736572,-0.00180267622790308,0.00352548320920606,-0.00538423742985593
"HNRNPUL1",-0.00261106672586402,-0.00221917679751439,0.000623800745184583,-0.0043969530270009
"HNRNPUL2",-0.00221555726239735,0.00133463829476864,0.0016805679070082,-0.00455520454553532
"HNRPDL",0.000737384475932052,-0.0020809894046198,0.00235380249086417,-0.00183257655118107
"HOMER1",-0.0023267397985114,-0.00126595977573946,0.0178166113468046,-0.0121863746233652
"HOMER2",0.00235038217846328,-0.00102465201929258,-0.00159608398832036,0.00746842578359861
"HOMER3",0.0055895331835457,0.00616877187014538,0.0137044048711122,-0.00509250561580825
"HOOK1",-0.0067137016852944,-0.00349219355718108,-0.0058937881903384,-0.00823279107563103
"HOOK2",-0.00293797721354731,-0.00378294611437797,-0.00124171682713816,-0.00235619148851203
"HOPX",0.027429689627412,0.0139807422636418,0.0117677632745047,-0.0107733636940251
"HOXA1",-0.00109578896182339,0.0102892365593203,0.00833118749036019,-0.00893907139301322
"HOXA10",-0.00688171448977788,0.00626553553565846,-0.00208725234031689,-0.00248731283784188
"HOXA11",-0.00383749708007351,0.00232168688613217,-0.00207239457590726,-0.00117076971529678
"HOXA2",-0.00838907276856637,0.0129632355162507,0.00199126019536049,0.00404284067900417
"HOXA3",-0.00619507910272336,0.0125160904585106,-0.00188497155755442,-0.00145255724701364
"HOXA4///HOXA3",-0.00369931233725341,0.00768160707960916,0.0065164681736606,0.00362416842528961
"HOXA5",-0.0028813333826066,0.0116900789295749,0.00111329584768711,0.0118855323290736
"HOXA6",-0.00665694723645063,0.00248440677173249,0.000371969283139534,0.0114483192174875
"HOXA7",-0.00379433478063745,0.00631046071398708,-0.00506816947281785,0.00446377918140871
"HOXA9",-0.00843654663218393,0.00328663926631765,-0.00418861560390173,-4.25059908554397e-05
"HOXB1",-0.00607595468294907,0.00664048260075988,-0.00150128310100198,0.00764232615259493
"HOXB13",-0.000547747540972135,-0.00706926511638082,-0.0228319218151355,-0.0035873447165543
"HOXB2",0.0150972275656712,0.00294117908138251,-0.00343002520699005,0.0039633316022337
"HOXB3",0.00132501297729304,-0.00266425405273485,-0.00271475350701795,0.00668036815633438
"HOXB5",-0.00122181096211167,-0.00113615392630591,-0.00148911298262884,0.014911994523457
"HOXB6",0.00297238182560013,-0.0187146798421724,-0.00786093628670093,0.0158133236350486
"HOXB7",0.00313127996382125,-0.00872920254819223,-0.00161628244434227,0.00250459859832485
"HOXB8",-0.00429780758948132,-0.00770092860925784,-0.000280622593861186,0.00391080458551214
"HOXB9",-0.00998457342281477,0.00113937347706741,-0.00973257703381305,0.00412194300796042
"HOXC11",-0.00116227634449019,-0.00251556347280532,0.00654140977748922,0.00248698168992471
"HOXC4",0.0060486036642243,-0.00622991326269315,0.0113854166773707,0.00939689971604925
"HOXC6",0.0118332915063342,-0.02272845796988,0.0255859095992464,0.021943358005451
"HOXC8",-0.000822693026317536,-0.00175889230404583,0.00640950229755683,0.00721906153833856
"HOXD1",0.00800704474504995,-0.00370621472045148,-0.00171444258386439,0.00796076874484545
"HOXD13",-0.000405452740554167,0.00345886615499688,-0.000800192093100598,0.000636355025351111
"HOXD3",0.00435502698540942,-0.0015700509149362,0.00398480227944609,0.00692149586804669
"HOXD4",0.00656514557963265,0.00131912423643458,0.00383449360019445,0.00700541550372379
"HOXD9",0.000971008784176758,0.00568572752222242,0.00824955927552367,-0.00107610107648747
"HP",-0.00117574655997888,-0.000475971322845804,0.00510177661218381,0.00658048656107511
"HP1BP3",-0.000400131634897226,-0.00111696209022168,-0.000422312829543737,-0.00403504734919766
"HPCA",-0.00185022810218043,-0.00484433084284766,-0.00120850471908861,-0.00131968094128916
"HPCAL1",-0.000463211556088086,-0.00279138710439334,-0.00554066328616277,0.00299310716755423
"HPGD",0.00684797052091876,0.00548469111494773,-0.0115524934927258,-0.00206945890378159
"HPGDS",0.00925169903718633,0.00809909195141192,-0.00445352297106112,0.00611382931253775
"HPN",-0.00166765646507425,0.00190307684962213,-0.0033680350078665,0.00261337553599189
"HPRT1",-0.00271501880836204,-0.00618013659827332,0.00454642369695793,-0.012102098824298
